name,shortName,gps,version,catalog,doi,detail_url,mass_1_source,mass_1_source_lower,mass_1_source_upper,mass_2_source,mass_2_source_lower,mass_2_source_upper,network_matched_filter_snr,network_matched_filter_snr_lower,network_matched_filter_snr_upper,luminosity_distance,luminosity_distance_lower,luminosity_distance_upper,chi_eff,chi_eff_lower,chi_eff_upper,total_mass_source,total_mass_source_lower,total_mass_source_upper,chirp_mass_source,chirp_mass_source_lower,chirp_mass_source_upper,chirp_mass,chirp_mass_lower,chirp_mass_upper,redshift,redshift_lower,redshift_upper,far,far_lower,far_upper,p_astro,p_astro_lower,p_astro_upper,final_mass_source,final_mass_source_lower,final_mass_source_upper
GW231004_232346,GW231004_232346-v2,1380497044.3,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW231004_232346-v2,64.0,-18.0,25.0,35.0,-14.0,16.0,8.9,,,4400.0,-2300.0,3700.0,-0.04,-0.37,0.3,99.0,-19.0,27.0,40.0,-8.6,11.5,,,,0.7,-0.32,0.45,0.16,,,0.97,,,96.0,-19.0,26.0
GW231002_143916,GW231002_143916-v2,1380292774.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW231002_143916-v2,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,1.0,,,0.9,,,,,
GW231001_140220,GW231001_140220-v2,1380204158.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW231001_140220-v2,76.0,-22.0,25.0,41.0,-16.0,18.0,11.5,,,4400.0,-2400.0,3900.0,-0.04,-0.35,0.33,116.0,-23.0,31.0,46.6,-9.9,13.8,,,,0.7,-0.34,0.47,1.4999999999999999e-05,,,0.99,,,111.0,-22.0,29.0
GW230930_110730,GW230930_110730-v2,1380107268.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230930_110730-v2,34.5,-7.9,13.2,24.4,-7.5,8.4,9.0,,,4900.0,-2500.0,3200.0,0.02,-0.27,0.26,59.0,-10.0,15.0,24.8,-4.1,6.5,,,,0.76,-0.34,0.38,0.09499999999999999,,,0.99,,,56.3,-9.6,14.5
GW230928_215827,GW230928_215827-v2,1379973525.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230928_215827-v2,54.0,-16.0,19.0,29.0,-11.0,13.0,10.5,,,4900.0,-2500.0,4000.0,0.4,-0.28,0.2,83.0,-18.0,22.0,33.6,-7.4,9.9,,,,0.77,-0.34,0.48,1.3999999999999998e-05,,,0.99,,,79.0,-17.0,21.0
GW230927_153832,GW230927_153832-v2,1379864330.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230927_153832-v2,21.7,-2.8,3.8,16.6,-2.6,2.5,20.3,,,1190.0,-540.0,370.0,0.03,-0.08,0.08,38.3,-2.1,3.3,16.37,-0.8,1.43,,,,0.23,-0.1,0.06,1e-05,,,0.99,,,36.5,-2.1,3.1
GW230927_043729,GW230927_043729-v2,1379824667.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230927_043729-v2,35.0,-6.2,8.6,27.1,-6.5,7.3,12.1,,,3200.0,-1700.0,1800.0,0.01,-0.22,0.21,61.9,-8.2,12.6,26.5,-3.5,5.6,,,,0.55,-0.26,0.24,1e-05,,,0.99,,,59.0,-7.8,11.8
GW230925_143957,GW230925_143957-v2,1379688015.5,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230925_143957-v2,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,8.2,,,0.55,,,,,
GW230924_124453,GW230924_124453-v2,1379594711.8,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230924_124453-v2,28.8,-4.0,5.7,23.2,-4.3,4.4,13.5,,,2400.0,-1000.0,1000.0,0.02,-0.18,0.18,51.8,-4.9,7.1,22.3,-2.1,3.1,,,,0.42,-0.16,0.15,1e-05,,,0.99,,,49.4,-4.6,6.7
GW230922_040658,GW230922_040658-v2,1379390836.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230922_040658-v2,76.0,-18.0,28.0,51.0,-24.0,22.0,12.5,,,6500.0,-3500.0,4100.0,0.31,-0.31,0.26,125.0,-21.0,37.0,52.0,-11.0,17.0,,,,0.96,-0.45,0.47,1e-05,,,0.99,,,119.0,-21.0,34.0
GW230922_020344,GW230922_020344-v2,1379383442.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230922_020344-v2,39.3,-6.4,10.2,29.2,-6.2,5.6,13.4,,,1640.0,-740.0,730.0,0.03,-0.2,0.2,68.7,-6.6,9.1,29.2,-2.7,3.7,,,,0.31,-0.13,0.11,1e-05,,,0.99,,,65.4,-6.2,8.6
GW230920_071124,GW230920_071124-v2,1379229102.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230920_071124-v2,32.4,-6.2,9.1,23.8,-6.8,6.6,11.1,,,2900.0,-1400.0,1800.0,,,,56.4,-8.0,10.3,23.9,-3.5,4.6,,,,0.49,-0.21,0.24,1e-05,,,0.99,,,53.8,-7.6,9.6
GW230920_064709,GW230920_064709-v2,1379227647.3,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230920_064709-v2,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,3.2,,,0.79,,,,,
GW230919_215712,GW230919_215712-v2,1379195850.0,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230919_215712-v2,27.3,-3.7,5.5,21.4,-4.2,3.5,16.8,,,1330.0,-510.0,790.0,0.18,-0.13,0.13,49.1,-4.5,4.2,21.0,-2.0,1.9,,,,0.25,-0.09,0.13,1e-05,,,0.99,,,46.5,-4.3,4.0
GW230914_111401,GW230914_111401-v2,1378725259.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230914_111401-v2,60.0,-11.0,12.0,37.0,-12.0,13.0,17.2,,,2700.0,-1200.0,1600.0,0.12,-0.19,0.19,96.0,-10.0,15.0,39.8,-6.2,7.6,,,,0.47,-0.19,0.22,1e-05,,,0.99,,,91.2,-9.9,14.2
GW230911_195324,GW230911_195324-v2,1378497222.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230911_195324-v2,33.9,-7.2,8.2,21.6,-5.6,5.7,11.1,,,1350.0,-710.0,1170.0,-0.02,-0.22,0.2,55.5,-7.1,8.0,23.2,-3.0,3.4,,,,0.26,-0.13,0.18,0.001,,,0.99,,,53.1,-6.8,7.5
GW230904_152545,GW230904_152545-v2,1377876363.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230904_152545-v2,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,4.4,,,0.75,,,,,
GW230904_051013,GW230904_051013-v2,1377839431.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230904_051013-v2,10.6,-1.9,4.2,7.1,-1.9,1.5,10.5,,,1030.0,-440.0,590.0,0.05,-0.07,0.15,17.9,-1.6,2.4,7.53,-0.59,0.54,,,,0.2,-0.08,0.1,3.7e-05,,,0.99,,,17.1,-1.6,2.5
GW230902_224555,GW230902_224555-v2,1377729973.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230902_224555-v2,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,14.0,,,0.51,,,,,
GW230902_172430,GW230902_172430-v2,1377710688.8,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230902_172430-v2,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,10.0,,,0.6,,,,,
GW230902_150325,GW230902_150325-v1,1377702223.2,1,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230902_150325-v1,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,7.400000000000001,,,0.65,,,,,
GW230902_122814,GW230902_122814-v2,1377692912.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230902_122814-v2,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,2.0,,,0.84,,,,,
GW230831_134621,GW230831_134621-v2,1377524799.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230831_134621-v2,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,2.8,,,0.8,,,,,
GW230831_015414,GW230831_015414-v2,1377482072.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230831_015414-v2,42.0,-11.0,18.0,30.0,-10.0,12.0,8.6,,,4900.0,-2900.0,4200.0,0.04,-0.3,0.29,73.0,-15.0,25.0,30.7,-6.5,10.5,,,,0.77,-0.4,0.49,0.036,,,0.99,,,69.0,-14.0,24.0
GW230830_064744,GW230830_064744-v2,1377413282.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230830_064744-v2,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,3.2,,,0.8,,,,,
GW230825_041334,GW230825_041334-v2,1376972032.5,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230825_041334-v2,44.0,-12.0,17.0,27.2,-8.8,12.0,8.8,,,4900.0,-2900.0,4200.0,0.29,-0.3,0.24,71.0,-16.0,22.0,29.5,-6.3,9.4,,,,0.76,-0.4,0.51,0.093,,,0.99,,,67.0,-15.0,21.0
GW230824_135331,GW230824_135331-v2,1376920429.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230824_135331-v2,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,6.2,,,0.58,,,,,
GW230824_033047,GW230824_033047-v2,1376883065.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230824_033047-v2,53.0,-11.0,16.0,36.0,-13.0,13.0,11.1,,,4700.0,-2300.0,2900.0,-0.01,-0.27,0.23,88.0,-13.0,20.0,36.9,-6.3,9.3,,,,0.74,-0.32,0.35,1e-05,,,0.99,,,84.0,-13.0,19.0
GW230823_142524,GW230823_142524-v2,1376835942.6,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230823_142524-v2,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,1.6,,,0.86,,,,,
GW230822_230337,GW230822_230337-v2,1376780635.5,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230822_230337-v2,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,1.4,,,0.89,,,,,
GW230820_212515,GW230820_212515-v2,1376601934.0,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230820_212515-v2,62.0,-16.0,23.0,34.0,-18.0,18.0,9.3,,,4000.0,-2100.0,3000.0,0.21,-0.3,0.3,96.0,-17.0,22.0,38.5,-9.6,11.1,,,,0.65,-0.3,0.37,0.24,,,0.98,,,92.0,-16.0,20.0
GW230819_171910,GW230819_171910-v2,1376500768.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230819_171910-v2,70.0,-21.0,43.0,35.0,-19.0,20.0,9.9,,,4100.0,-2200.0,3800.0,-0.04,-0.44,0.35,106.0,-22.0,38.0,42.0,-11.0,14.0,,,,0.66,-0.31,0.47,0.011,,,0.99,,,102.0,-22.0,37.0
GW230817_212349,GW230817_212349-v2,1376342647.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230817_212349-v2,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,2.0,,,0.86,,,,,
GW230814_230901,GW230814_230901-v3,1376089759.8,3,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230814_230901-v3,33.7,-2.2,2.9,28.2,-3.1,2.2,43.0,,,290.0,-130.0,180.0,-0.01,-0.07,0.06,61.9,-2.0,2.0,26.78,-1.03,0.88,,,,0.06,-0.03,0.04,1e-05,,,0.99,,,59.0,-1.9,1.9
GW230814_061920,GW230814_061920-v2,1376029178.5,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230814_061920-v2,69.0,-18.0,20.0,42.0,-16.0,17.0,11.2,,,4000.0,-2000.0,3500.0,0.07,-0.28,0.29,111.0,-21.0,26.0,46.0,-10.0,12.0,,,,0.64,-0.28,0.43,0.00059,,,0.99,,,106.0,-20.0,24.0
GW230811_032116,GW230811_032116-v2,1375759294.3,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230811_032116-v2,35.4,-7.3,8.6,22.3,-5.2,6.7,13.6,,,2100.0,-1100.0,1200.0,0.03,-0.18,0.18,57.9,-6.7,8.9,24.1,-2.5,4.1,,,,0.38,-0.18,0.17,1e-05,,,0.99,,,55.3,-6.5,8.4
GW230807_205045,GW230807_205045-v2,1375476663.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230807_205045-v2,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,2.9,,,0.82,,,,,
GW230806_204041,GW230806_204041-v2,1375389659.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230806_204041-v2,51.0,-12.0,18.0,35.0,-13.0,14.0,9.4,,,5500.0,-2900.0,3700.0,0.08,-0.27,0.27,86.0,-16.0,24.0,35.9,-7.0,10.7,,,,0.84,-0.39,0.44,0.0035,,,0.99,,,82.0,-15.0,23.0
GW230805_034249,GW230805_034249-v2,1375242188.0,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230805_034249-v2,32.2,-7.3,12.3,22.6,-7.7,7.8,9.5,,,3500.0,-1700.0,2500.0,0.06,-0.28,0.27,54.9,-9.7,13.9,23.1,-4.2,5.9,,,,0.58,-0.25,0.32,0.00029,,,0.99,,,52.4,-9.2,13.0
GW230803_033412,GW230803_033412-v2,1375068870.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230803_033412-v2,44.0,-12.0,19.0,29.0,-10.0,12.0,9.4,,,5000.0,-2600.0,4000.0,0.07,-0.32,0.3,73.0,-16.0,22.0,30.5,-6.7,9.2,,,,0.78,-0.35,0.48,0.044,,,0.99,,,70.0,-15.0,21.0
GW230731_215307,GW230731_215307-v2,1374875605.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230731_215307-v2,10.3,-1.3,2.8,7.9,-1.7,1.2,12.2,,,1100.0,-460.0,350.0,-0.05,-0.06,0.11,18.3,-1.0,1.6,7.78,-0.37,0.58,,,,0.22,-0.08,0.06,1e-05,,,0.99,,,17.4,-1.0,1.6
GW230729_082317,GW230729_082317-v2,1374654215.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230729_082317-v2,12.3,-2.7,7.6,7.6,-2.6,2.1,9.5,,,1640.0,-770.0,820.0,0.12,-0.13,0.22,20.3,-2.4,4.9,8.34,-0.76,0.94,,,,0.31,-0.13,0.13,0.17,,,0.98,,,19.3,-2.3,5.1
GW230728_083628,GW230728_083628-v2,1374568606.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230728_083628-v2,,,,,,,13.1,,,,,,,,,,,,,,,,,,,,,1.4,,,0.89,,,,,
GW230726_002940,GW230726_002940-v2,1374366598.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230726_002940-v2,35.6,-5.9,8.9,27.9,-5.9,6.0,10.5,,,2100.0,-1000.0,1300.0,-0.02,-0.23,0.21,63.6,-7.9,10.3,27.2,-3.4,4.4,,,,0.37,-0.17,0.19,1e-05,,,0.99,,,60.6,-7.4,9.7
GW230723_101834,GW230723_101834-v2,1374142732.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230723_101834-v2,16.6,-3.3,5.6,10.6,-2.7,3.0,10.1,,,1610.0,-930.0,680.0,-0.18,-0.16,0.19,27.5,-2.6,3.9,11.4,-0.91,1.59,,,,0.3,-0.16,0.11,0.00022,,,0.99,,,26.4,-2.6,3.8
GW230723_084820,GW230723_084820-v2,1374137318.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230723_084820-v2,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,3.8999999999999995,,,0.64,,,,,
GW230721_222634,GW230721_222634-v2,1374013612.8,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230721_222634-v2,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,4.1,,,0.73,,,,,
GW230717_102139,GW230717_102139-v2,1373624517.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230717_102139-v2,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,6.8,,,0.67,,,,,
GW230712_090405,GW230712_090405-v2,1373187863.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230712_090405-v2,32.0,-10.0,16.0,12.5,-5.2,15.3,9.5,,,2000.0,-1000.0,2400.0,-0.02,-0.31,0.35,46.0,-10.0,22.0,16.2,-2.9,11.5,,,,0.37,-0.17,0.34,0.018,,,0.99,,,44.0,-10.0,21.0
GW230709_122727,GW230709_122727-v2,1372940865.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230709_122727-v2,45.0,-11.0,16.0,30.0,-13.0,12.0,10.2,,,4700.0,-2500.0,3500.0,0.08,-0.31,0.31,74.0,-14.0,20.0,30.9,-6.8,9.3,,,,0.74,-0.35,0.43,0.0009700000000000002,,,0.99,,,71.0,-13.0,19.0
GW230709_063445,GW230709_063445-v2,1372919703.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230709_063445-v2,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,3.3,,,0.8,,,,,
GW230708_230935,GW230708_230935-v2,1372892993.5,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230708_230935-v2,64.0,-15.0,20.0,40.0,-15.0,14.0,10.0,,,3500.0,-1600.0,2300.0,0.01,-0.29,0.28,103.0,-15.0,22.0,42.6,-7.7,9.7,,,,0.59,-0.24,0.3,0.001,,,0.99,,,99.0,-15.0,21.0
GW230708_071859,GW230708_071859-v2,1372835957.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230708_071859-v2,,,,,,,9.1,,,,,,,,,,,,,,,,,,,,,1.4,,,0.89,,,,,
GW230708_053705,GW230708_053705-v2,1372829843.1,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230708_053705-v2,29.1,-5.4,8.2,22.7,-5.3,5.6,8.9,,,3300.0,-1700.0,2100.0,0.06,-0.24,0.23,51.9,-7.7,10.2,22.2,-3.3,4.4,,,,0.55,-0.25,0.27,0.028,,,0.99,,,49.4,-7.3,9.6
GW230707_124047,GW230707_124047-v2,1372768865.3,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230707_124047-v2,46.1,-8.3,12.2,36.3,-9.6,10.6,11.9,,,4400.0,-2300.0,2400.0,-0.05,-0.28,0.25,82.0,-12.0,20.0,35.1,-5.3,8.6,,,,0.71,-0.32,0.29,0.00042,,,0.99,,,78.0,-11.0,19.0
GW230706_104333,GW230706_104333-v2,1372675431.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230706_104333-v2,16.3,-3.0,5.3,11.5,-2.7,2.6,9.2,,,1910.0,-970.0,930.0,0.19,-0.13,0.13,28.0,-3.0,4.3,11.8,-1.1,1.6,,,,0.35,-0.16,0.14,0.21999999999999997,,,0.99,,,26.6,-2.8,4.1
GW230704_212616,GW230704_212616-v2,1372541194.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230704_212616-v2,89.0,-27.0,40.0,50.0,-25.0,30.0,8.7,,,7300.0,-4200.0,6200.0,0.27,-0.43,0.35,139.0,-32.0,50.0,56.0,-15.0,23.0,,,,1.06,-0.54,0.68,0.51,,,0.93,,,132.0,-31.0,47.0
GW230704_021211,GW230704_021211-v2,1372471949.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230704_021211-v2,32.6,-8.0,11.8,20.0,-5.9,6.6,9.4,,,2700.0,-1500.0,1900.0,-0.01,-0.24,0.21,53.0,-8.2,10.9,21.9,-3.2,4.4,,,,0.47,-0.23,0.26,0.037,,,0.99,,,50.7,-7.9,10.6
GW230702_185453,GW230702_185453-v2,1372359311.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230702_185453-v2,40.0,-13.0,21.0,18.0,-6.6,8.8,10.1,,,2500.0,-1100.0,2000.0,0.05,-0.26,0.3,60.0,-11.0,15.0,22.9,-3.6,4.1,,,,0.44,-0.18,0.27,1e-05,,,0.99,,,57.0,-11.0,16.0
GW230702_162025,GW230702_162025-v2,1372350043.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230702_162025-v2,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,6.5,,,0.6,,,,,
GW230630_234532,GW230630_234532-v2,1372203950.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230630_234532-v2,10.0,-1.9,3.6,6.6,-1.6,1.5,9.9,,,1090.0,-490.0,520.0,-0.04,-0.09,0.16,16.8,-1.4,2.2,7.06,-0.48,0.56,,,,0.21,-0.09,0.09,0.00042,,,0.99,,,16.1,-1.4,2.2
GW230630_125806,GW230630_125806-v2,1372165104.9,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230630_125806-v2,51.0,-15.0,20.0,33.0,-13.0,15.0,9.0,,,5400.0,-3000.0,5100.0,0.18,-0.3,0.3,84.0,-19.0,26.0,35.0,-8.4,11.4,,,,0.83,-0.41,0.59,0.048,,,0.99,,,80.0,-18.0,24.0
GW230630_070659,GW230630_070659-v2,1372144037.0,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230630_070659-v2,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,0.47000000000000003,,,0.96,,,,,
GW230628_231200,GW230628_231200-v2,1372029138.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230628_231200-v2,32.5,-3.9,6.1,27.0,-5.2,4.9,16.4,,,2260.0,-1080.0,790.0,-0.01,-0.17,0.16,59.2,-4.9,8.5,25.5,-2.2,3.8,,,,0.4,-0.17,0.12,1e-05,,,0.99,,,56.4,-4.5,8.0
GW230627_015337,GW230627_015337-v2,1371866035.8,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230627_015337-v2,8.4,-1.3,1.7,5.74,-0.92,0.99,28.7,,,305.0,-139.0,65.0,0.02,-0.04,0.08,14.22,-0.47,0.79,6.02,-0.07,0.17,,,,0.07,-0.03,0.01,1e-05,,,0.99,,,13.57,-0.48,0.83
GW230625_211655,GW230625_211655-v2,1371763033.0,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230625_211655-v2,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,9.8,,,0.61,,,,,
GW230624_214944,GW230624_214944-v2,1371678602.5,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230624_214944-v2,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,2.2,,,0.74,,,,,
GW230624_113103,GW230624_113103-v2,1371641481.7,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230624_113103-v2,27.1,-6.8,14.0,16.1,-4.5,4.8,11.4,,,1930.0,-970.0,1270.0,0.17,-0.25,0.29,43.7,-6.5,11.3,18.0,-2.3,3.2,,,,0.35,-0.16,0.19,0.00017,,,0.99,,,41.7,-6.2,11.0
GW230618_102550,GW230618_102550-v2,1371119168.0,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230618_102550-v2,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,11.0,,,0.6,,,,,
GW230615_160825,GW230615_160825-v2,1370880524.0,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230615_160825-v2,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,4.1,,,0.76,,,,,
GW230610_061439,GW230610_061439-v1,1370412897.4,1,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230610_061439-v1,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,13.0,,,0.53,,,,,
GW230609_064958,GW230609_064958-v2,1370328616.3,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230609_064958-v2,35.4,-7.0,10.7,25.2,-7.4,7.6,10.6,,,3400.0,-1800.0,1900.0,-0.14,-0.27,0.22,60.5,-8.3,12.7,25.6,-3.7,5.6,,,,0.56,-0.26,0.25,0.0001,,,0.99,,,58.0,-7.9,12.1
GW230609_010824,GW230609_010824-v2,1370308122.4,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230609_010824-v2,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,2.7,,,0.85,,,,,
GW230608_205047,GW230608_205047-v2,1370292665.2,2,GWTC-4.1,https://doi.org/10.7935/6xqf-ba54,https://gwosc.org/api/v2/event-versions/GW230608_205047-v2,48.0,-11.0,13.0,31.0,-10.0,11.0,10.2,,,3500.0,-1700.0,2200.0,0.04,-0.26,0.25,79.0,-11.0,16.0,32.7,-5.4,7.3,,,,0.58,-0.25,0.29,0.0011,,,0.99,,,75.0,-11.0,15.0
